,CONSUMPTION,AVG_PRICE
2012-03-13,513.974170506675,2.0
2012-03-14,523.5652157013122,2.0
2012-03-15,561.5394593896525,2.0
2012-03-16,569.2655510860907,2.0
2012-03-17,597.0344362383302,2.0
2012-03-18,627.993364601699,2.0
2012-03-19,640.9670869655356,2.0
2012-03-20,668.8369721982177,2.0
2012-03-21,675.6331185201434,2.0
2012-03-22,689.3309673956702,2.0
2012-03-23,692.6525156199078,2.0
2012-03-24,699.0331109342366,2.0
2012-03-25,707.5996077976503,2.0
2012-03-26,733.7514335723087,2.0
2012-03-27,736.6377734486796,2.0
2012-03-28,748.8012890541346,2.0
2012-03-29,754.7495111814269,2.0
2012-03-30,765.7666481377956,2.0
2012-03-31,770.217259144902,2.0
2012-04-01,782.8558473974372,2.0
2012-04-02,786.2864883192052,2.0
2012-04-03,801.2624030469993,2.0
2012-04-04,821.2566366721467,2.0
2012-04-05,855.2151659281537,2.0
2012-04-06,867.2589423077014,2.0
2012-04-07,867.8078357048528,2.0
2012-04-08,871.1581722613336,2.0
2012-04-09,877.8788539661527,2.0
2012-04-10,878.1238789834026,2.0
2012-04-11,889.7384677272906,2.0
2012-04-12,890.9532750382107,2.0
2012-04-13,892.4423470665108,2.0
2012-04-14,898.8094731327052,2.0
2012-04-15,905.7528577606395,2.0
2012-04-16,916.3548144048159,2.0
2012-04-17,919.7396346524697,2.0
2012-04-18,926.3915186571292,2.0
2012-04-19,935.3946790333935,2.0
2012-04-20,943.3348370394491,2.0
2012-04-21,950.1804560960778,2.0
2012-04-22,950.290526768698,2.0
2012-04-23,958.6671791973076,2.0
2012-04-24,960.3970289025643,2.0
2012-04-25,963.0593200621421,2.0
2012-04-26,965.5958157710479,2.0
2012-04-27,971.7167189956399,2.0
2012-04-28,977.6089307507892,2.0
2012-04-29,983.0418324795272,2.0
2012-04-30,987.1205870811584,2.0
2012-05-01,994.954272135952,2.0
2012-05-02,1007.9711510390682,2.0
2012-05-03,1010.4891351117253,2.0
2012-05-04,1029.6283386702955,2.0
2012-05-05,1032.4089819910655,2.0
2012-05-06,1065.2880513683629,2.0
2012-05-07,1071.692117610761,2.0
2012-05-08,1084.0122154865987,2.0
2012-05-09,1094.8739875966994,2.0
2012-05-10,1096.9473075814212,2.0
2012-05-11,1102.711027578924,2.0
2012-05-12,1106.666480434153,2.0
2012-05-13,1110.3203247021445,2.0
2012-05-14,1112.664646931741,2.0
2012-05-15,1119.4598064080067,2.0
2012-05-16,1122.7627239198464,2.0
2012-05-17,1124.0699753818737,2.0
2012-05-18,1152.6811027931058,2.0
2012-05-19,1160.4956481979063,2.0
2012-05-20,1160.8666244141132,2.0
2012-05-21,1162.2333095680135,2.0
2012-05-22,1162.390029050035,2.0
2012-05-23,1164.956569985794,2.0
2012-05-24,1190.1600208232487,2.0
2012-05-25,1191.6635691729066,2.0
2012-05-26,1206.7061475921043,2.0
2012-05-27,1209.550776755297,2.0
2012-05-28,1221.5940078243327,2.0
2012-05-29,1233.0741327711312,2.0
2012-05-30,1233.8323022414713,2.0
2012-05-31,1245.0774478421226,2.0
2012-06-01,1249.2806133214015,2.0
2012-06-02,1254.4019368332606,2.0
2012-06-03,1259.7965631842283,2.0
2012-06-04,1260.489204032542,2.0
2012-06-05,1268.2951136196127,2.0
2012-06-06,1271.2050715200571,2.0
2012-06-07,1290.4820149560023,2.0
2012-06-08,1300.2451433959204,2.0
2012-06-09,1313.337618553216,2.0
2012-06-10,1313.5775842015298,2.0
2012-06-11,1316.3065462835514,2.0
2012-06-12,1323.790684305438,2.807336510126293
2012-06-13,1330.9948910139722,3.0
2012-06-14,1342.2352287644353,3.0
2012-06-15,1346.8671714609418,3.0
2012-06-16,1347.218550529833,3.0
2012-06-17,1351.37953467775,3.0
2012-06-18,1354.5719823384002,3.0
2012-06-19,1376.8304650822336,3.0
2012-06-20,1381.4041442943023,3.0
2012-06-21,1383.4677701983212,3.0
2012-06-22,1390.2718778625922,3.0
2012-06-23,1392.974817609505,3.0
2012-06-24,1397.6988960845827,3.0
2012-06-25,1399.242307747438,3.0
2012-06-26,1402.7513946788804,3.0
2012-06-27,1412.619547370736,3.0
2012-06-28,1412.7514119970074,3.0
2012-06-29,1419.4892898141675,3.0
2012-06-30,1419.9818548770602,3.0
2012-07-01,1443.7294680824643,3.0
2012-07-02,1448.89617681929,3.0
2012-07-03,1459.822319163238,3.0
2012-07-04,1461.824560038576,3.0
2012-07-05,1466.6057493826404,3.0
2012-07-06,1472.4168121372843,3.0
2012-07-07,1475.8251132519706,3.0
2012-07-08,1479.3493492761552,3.0
2012-07-09,1492.2540574966147,3.0
2012-07-10,1504.5583274356434,3.0
2012-07-11,1509.752933812694,3.0
2012-07-12,1530.8176569068141,3.0
2012-07-13,1530.927734883266,3.0
2012-07-14,1535.7622005466499,3.0
2012-07-15,1549.547955934592,3.0
2012-07-16,1551.448474522236,3.0
2012-07-17,1554.4133378392255,3.0
2012-07-18,1554.4611421720185,3.0
2012-07-19,1560.5066099890953,3.0
2012-07-20,1570.233121392075,3.0
2012-07-21,1572.0082600459004,3.0
2012-07-22,1593.3599060288661,3.0
2012-07-23,1594.8230335109727,3.0
2012-07-24,1600.3032383920915,3.0
2012-07-25,1616.0599771670027,3.0
2012-07-26,1619.8594861330605,3.0
2012-07-27,1630.5427956836436,3.0
2012-07-28,1638.9619218612688,3.0
2012-07-29,1640.7209104492783,3.0
2012-07-30,1654.85367311379,3.0
2012-07-31,1670.8615670050685,3.0
2012-08-01,1672.5225030453823,3.0
2012-08-02,1678.4450438943038,3.0
2012-08-03,1684.891822352343,3.0
2012-08-04,1694.7853896008278,3.0
2012-08-05,1721.8634763610255,3.0
2012-08-06,1726.3581738096689,3.0
2012-08-07,1729.7977873086497,3.0
2012-08-08,1735.2296109036374,3.0
2012-08-09,1735.8346388876346,3.0
2012-08-10,1742.692127825978,3.0
2012-08-11,1747.7404216454152,3.0
2012-08-12,1753.0494057128585,3.0
2012-08-13,1795.2811392323888,3.0026469445178017
2012-08-14,1795.9613517321786,3.0153257697665223
2012-08-15,1801.5511118976247,3.01846075609914
2012-08-16,1804.9092915040728,3.0229347259850874
2012-08-17,1810.4430826498583,3.027380711361204
2012-08-18,1814.308488916087,3.0320803100672116
2012-08-19,1831.499970726467,3.042608754105516
2012-08-20,1831.8898985208866,3.0513994589079156
2012-08-21,1860.853429882781,3.0660761884860728
2012-08-22,1864.1067264845585,3.082184602467909
2012-08-23,1875.2472170511737,3.089381496052105
2012-08-24,1892.2811779268693,3.1034687217732606
2012-08-25,1913.2362449381092,3.122463235716728
2012-08-26,1915.9113869718274,3.134278340239207
2012-08-27,1917.9079449102278,3.1366141902252664
2012-08-28,1920.8202626653003,3.139068628072003
2012-08-29,1923.2030356692655,3.141716173451522
2012-08-30,1924.4385149822415,3.1435252996099927
2012-08-31,1928.6667328004169,3.146257148175568
2012-09-01,1938.843134475872,3.1534594579223834
2012-09-02,1964.3653051060937,3.1713087440752217
2012-09-03,1971.73652600053,3.187755439837551
2012-09-04,1975.1781581231314,3.19316186634607
2012-09-05,1981.8440222801637,3.1982156144858864
2012-09-06,1984.0864242651141,3.2026697475568775
2012-09-07,1985.3316036955832,3.2044135382645873
2012-09-08,1990.6361711469372,3.207688411705499
2012-09-09,1998.371257983626,3.214208238849521
2012-09-10,2022.538088457218,3.230159197504661
2012-09-11,2028.102756736255,3.2450249468809753
2012-09-12,2046.879953190161,3.2571958792474467
2012-09-13,2051.634743722096,3.268961872740367
2012-09-14,2076.5151363971677,3.2837794643438705
2012-09-15,2090.859444926985,3.303391814946315
2012-09-16,2092.30690671324,3.311287700104351
2012-09-17,2099.4920836453707,3.315604019463544
2012-09-18,2108.3232300727727,3.3236121811433104
2012-09-19,2114.84644300002,3.3312893608206346
2012-09-20,2125.405244643271,3.3398303681058836
2012-09-21,2127.318835653442,3.3460665644325944
2012-09-22,2130.2327655282675,3.348480324875093
2012-09-23,2131.5810806150967,3.35061144735592
2012-09-24,2134.919514682888,3.3529548219332304
2012-09-25,2136.5203219716464,3.3554244426115054
2012-09-26,2142.199476686383,3.359064423613253
2012-09-27,2148.03412699954,3.3648213261272
2012-09-28,2153.1106774953046,3.3702769265316608
2012-09-29,2165.422623192511,3.378971174628146
2012-09-30,2167.5038574633986,3.386167764612193
2012-10-01,2180.0638552580717,3.3934883806449734
2012-10-02,2199.720797101469,3.4095968504640086
2012-10-03,2202.986899860274,3.42105837276511
2012-10-04,2210.961390922836,3.4266786696757934
2012-10-05,2213.757277937873,3.4320638587145926
2012-10-06,2218.6818871771948,3.435924106841772
2012-10-07,2236.0955620491827,3.447093248897427
2012-10-08,2253.39612010808,3.4644503653628695
2012-10-09,2256.216923499622,3.4745110460880895
2012-10-10,2266.3715345491846,3.4809987533086413
2012-10-11,2279.9058700324085,3.492843226575035
2012-10-12,2280.1075223541684,3.4997112204775265
2012-10-13,2282.932665427078,3.501224618174861
2012-10-14,2290.7291284043463,3.50653542119995
2012-10-15,2304.2325546235816,3.517185365798202
2012-10-16,2313.406085349962,3.5285238442710094
2012-10-17,2317.7133738740695,3.5352642538962535
2012-10-18,2323.811559776893,3.540466991109719
2012-10-19,2334.4922407756753,3.548856424560522
2012-10-20,2335.40110413048,3.5546511967373156
2012-10-21,2338.5028653671584,3.5566565090330573
2012-10-22,2338.6038503594855,3.55825788214756
2012-10-23,2351.241830105907,3.564627364516934
2012-10-24,2355.123988623697,3.57288743364904
2012-10-25,2367.1229119917202,3.580827974591947
2012-10-26,2379.995645851584,3.59326380320589
2012-10-27,2406.8083957024746,3.6131065450612674
2012-10-28,2407.8450027377576,3.6270312235043543
2012-10-29,2418.972836992583,3.6331134441494086
2012-10-30,2425.5720431709083,3.641976964365984
2012-10-31,2432.0718267539937,3.6485264592466895
2012-11-01,2435.057060900427,3.653268968111449
2012-11-02,2446.113793297128,3.660289951383016
2012-11-03,2458.2607638063155,3.67189180283596
2012-11-04,2481.017715262613,3.6893437638187025
2012-11-05,2481.911483507631,3.7011691236693607
2012-11-06,2485.7044118102244,3.7035124719431667
2012-11-07,2491.8753196559032,3.7084943900173024
2012-11-08,2513.8937778086392,3.72258907301651
2012-11-09,2536.24928414216,3.744776055259638
2012-11-10,2545.0799488802595,3.760369140795448
2012-11-11,2547.547840474191,3.7660184189614636
2012-11-12,2554.943075195293,3.7709499821189807
2012-11-13,2557.912353446197,3.7761322386049834
2012-11-14,2562.0332153585696,3.779677308686622
2012-11-15,2588.774607708139,3.7951084358175926
2012-11-16,2591.6284127447007,3.809906034510658
2012-11-17,2598.356421269775,3.8146969412914764
2012-11-18,2603.464676534329,3.820615073186291
2012-11-19,2611.6453315350827,3.8272595283189443
2012-11-20,2619.796905065806,3.8354256425846827
2012-11-21,2645.4987709261586,3.8523523622802207
2012-11-22,2650.777955470752,3.867842887482694
2012-11-23,2656.067828874009,3.873127416456619
2012-11-24,2658.437175217498,3.8769570263299924
2012-11-25,2663.6081987017114,3.8807272112438436
2012-11-26,2676.50647734251,3.8897618623063495
2012-11-27,2677.0313449787836,3.896473435444886
2012-11-28,2681.5005958149236,3.8989704946810924
2012-11-29,2683.044704682134,3.901977174532768
2012-11-30,2700.4429805246655,3.9114483668876385
2012-12-01,2700.5916295659426,3.920221829329543
2012-12-02,2713.337191243352,3.926668934688886
2012-12-03,2728.8044262633844,3.940775333037607
2012-12-04,2737.9873605977427,3.9531004177148024
2012-12-05,2746.4363660682266,3.9619163876172236
2012-12-06,2752.167311987618,3.969006363312161
2012-12-07,2753.497155986946,3.9725367582715205
2012-12-08,2761.8998589798225,3.977403031767623
2012-12-09,2775.3870882425267,3.9883479978954135
2012-12-10,2782.07633721831,3.9984362370146576
2012-12-11,2783.9903475988267,4.002737866692808
2012-12-12,2799.2834970508393,4.011341446609072
2012-12-13,2822.680750113593,4.030686647866455
2012-12-14,2829.6933039215687,4.045891551301819
2012-12-15,2834.8581817766294,4.051980267133338
2012-12-16,2840.9745821895967,4.057620906267352
2012-12-17,2844.7241465104617,4.062553888634268
2012-12-18,2868.2194448860023,4.07617631998247
2012-12-19,2882.747780432166,4.095188136943323
2012-12-20,2894.275611250157,4.1082162201254
2012-12-21,2910.5598155702332,4.122122237694433
2012-12-22,2911.6544435562273,4.130811653847468
2012-12-23,2917.677601026929,4.134370546575816
2012-12-24,2917.9064417569625,4.137496545676184
2012-12-25,2936.3746031022615,4.14684504671385
2012-12-26,2946.8511703876734,4.161317411029206
2012-12-27,2949.2351800829883,4.16774769951957
2012-12-28,2957.4240926198395,4.173034160635653
2012-12-29,2962.6520284799344,4.179742584834125
2012-12-30,2974.6554044458626,4.188358240747137
2012-12-31,3004.538049694953,4.209301251354646
