,CONSUMPTION,AVG_PRICE
2013-05-23,1283.8755912402996,2.0
2013-05-24,1292.432702232227,2.0
2013-05-25,1297.942119511592,2.0
2013-05-26,1299.9535139786544,2.0
2013-05-27,1300.8486664560307,2.0
2013-05-28,1308.8253209135148,2.0
2013-05-29,1311.7307650366547,2.0
2013-05-30,1327.1527134502376,2.0
2013-05-31,1333.1039226038647,2.171874888765026
2013-06-01,1339.5413385215666,3.0
2013-06-02,1342.7288782467206,3.0
2013-06-03,1343.2569051359637,3.0
2013-06-04,1346.6211159897218,3.0
2013-06-05,1349.1975172938003,3.0
2013-06-06,1357.403335219998,3.0
2013-06-07,1364.1892651084795,3.0
2013-06-08,1364.805984079183,3.0
2013-06-09,1365.5741099980635,3.0
2013-06-10,1378.7967398078551,3.0
2013-06-11,1392.3897276331027,3.0
2013-06-12,1411.2481150383633,3.0
2013-06-13,1411.9176390124858,3.0
2013-06-14,1419.1384813497034,3.0
2013-06-15,1420.3252535153338,3.0
2013-06-16,1433.6541081295227,3.0
2013-06-17,1441.3459288808401,3.0
2013-06-18,1450.9338475532272,3.0
2013-06-19,1462.5226774525345,3.0
2013-06-20,1462.922003445351,3.0
2013-06-21,1482.5095882549624,3.0
2013-06-22,1493.0652008047937,3.0
2013-06-23,1496.3174963035578,3.0
2013-06-24,1498.3803090838003,3.0
2013-06-25,1505.6428694186818,3.0
2013-06-26,1506.339771216334,3.0
2013-06-27,1513.2485988686049,3.0
2013-06-28,1523.731156682104,3.0
2013-06-29,1530.7020311506192,3.0
2013-06-30,1533.1597488291573,3.0
2013-07-01,1540.6056469923574,3.0
2013-07-02,1544.461194980475,3.0
2013-07-03,1553.6740658478452,3.0
2013-07-04,1554.4667951390754,3.0
2013-07-05,1565.767976725481,3.0
2013-07-06,1571.4573583475517,3.0
2013-07-07,1574.5533683387193,3.0
2013-07-08,1580.8912803937585,3.0
2013-07-09,1593.498698950135,3.0
2013-07-10,1600.3603595332545,3.0
2013-07-11,1601.996849599076,3.0
2013-07-12,1612.6312893404936,3.0
2013-07-13,1613.4972970059039,3.0
2013-07-14,1628.6862278173562,3.0
2013-07-15,1633.472783114078,3.0
2013-07-16,1636.2748709194661,3.0
2013-07-17,1641.2484683750927,3.0
2013-07-18,1643.717972910443,3.0
2013-07-19,1650.223986857669,3.0
2013-07-20,1650.746007561614,3.0
2013-07-21,1650.8755702387211,3.0
2013-07-22,1654.95260208627,3.0
2013-07-23,1656.2472133920703,3.0
2013-07-24,1663.151996626912,3.0
2013-07-25,1679.218703143791,3.0
2013-07-26,1688.9483351770598,3.0
2013-07-27,1689.2550533014091,3.0
2013-07-28,1692.989936147284,3.0
2013-07-29,1708.3396097277905,3.0
2013-07-30,1714.8347565593995,3.0
2013-07-31,1742.8464796277115,3.0
2013-08-01,1754.46758627617,3.0
2013-08-02,1758.66698839598,3.0
2013-08-03,1759.8034133750568,3.0
2013-08-04,1764.349027122684,3.0
2013-08-05,1766.9160444544295,3.0
2013-08-06,1772.2450975340046,3.0
2013-08-07,1773.2309304240996,3.0
2013-08-08,1779.2789284503542,3.0
2013-08-09,1785.3545796606952,3.0
2013-08-10,1820.514165509314,3.0057208340235313
2013-08-11,1845.3384812666206,3.032494097773795
2013-08-12,1850.4371540713792,3.0474555920548276
2013-08-13,1856.2505185077111,3.0529116106753724
2013-08-14,1857.384094687757,3.0563850809835618
2013-08-15,1860.8571963866266,3.058688419923019
2013-08-16,1884.2179373124427,3.0721053412353623
2013-08-17,1889.2188792716843,3.086286182677891
2013-08-18,1893.17571219044,3.09076507011689
2013-08-19,1904.9943942291102,3.0986528275956027
2013-08-20,1908.9255738019979,3.106527758401382
2013-08-21,1909.2681666725275,3.1086646446230906
2013-08-22,1910.8252527014536,3.109614484072819
2013-08-23,1927.4895590894832,3.118725180281297
2013-08-24,1929.524261125004,3.128074684493072
2013-08-25,1931.5240289192375,3.1300919194079486
2013-08-26,1938.1918906307335,3.1344257341608137
2013-08-27,1978.4149277060733,3.1578711835542315
2013-08-28,1990.6006501174568,3.1840755632975934
2013-08-29,1996.9383247111707,3.193337261800142
2013-08-30,1999.411637814862,3.197742755648845
2013-08-31,2003.7001259598005,3.2011236562731598
2013-09-01,2037.5087950729946,3.220172234902226
2013-09-02,2039.7738313228801,3.238209087583766
2013-09-03,2047.0614812217677,3.2429854306581523
2013-09-04,2049.0238112414895,3.2476104206174568
2013-09-05,2049.3289875072514,3.2487441737601985
2013-09-06,2055.277242293076,3.2518708892859918
2013-09-07,2055.501559044789,3.2549571750547606
2013-09-08,2058.989666869783,3.2568133873431138
2013-09-09,2063.4466316808443,3.2607859236611416
2013-09-10,2068.254986008472,3.265418583230486
2013-09-11,2077.0067057960373,3.2721986202880826
2013-09-12,2082.6511262106633,3.279396690389178
2013-09-13,2087.79034439494,3.2847885096886293
2013-09-14,2088.260471188062,3.287593182177329
2013-09-15,2090.4229860428645,3.288909503001291
2013-09-16,2090.7793048139824,3.290168919814251
2013-09-17,2102.137804088056,3.2960263288368465
2013-09-18,2111.241983540418,3.3062576682000646
2013-09-19,2120.3141976607612,3.3153458649864174
2013-09-20,2140.827222860548,3.3301384846464823
2013-09-21,2160.735979364566,3.3503493754983844
2013-09-22,2182.130059328287,3.371000793732254
2013-09-23,2186.4785763027776,3.38387209220136
2013-09-24,2201.688291219663,3.3936512081470482
2013-09-25,2205.0827562279874,3.402953298109653
2013-09-26,2224.1905229882545,3.4142044139939487
2013-09-27,2224.867222899185,3.4240966473295478
2013-09-28,2240.074526923251,3.4320386492970463
2013-09-29,2259.9098779172964,3.4495599768061016
2013-09-30,2260.748928054897,3.459897177371925
2013-10-01,2261.9912116792775,3.4609378442529155
2013-10-02,2264.5697191327426,3.462848239791838
2013-10-03,2265.4745149652563,3.464589891434828
2013-10-04,2268.01952265054,3.466314793193726
2013-10-05,2278.2342309640503,3.472694651193123
2013-10-06,2303.6556180624834,3.490512698899095
2013-10-07,2304.477195537657,3.503634181185898
2013-10-08,2305.422977986344,3.504517861147828
2013-10-09,2307.695044301627,3.5061267855298137
2013-10-10,2314.859489874222,3.5108450414737526
2013-10-11,2321.6990611329265,3.5178470498894026
2013-10-12,2331.722369077026,3.526278489490805
2013-10-13,2333.6850347603918,3.5322714763045373
2013-10-14,2361.218684773589,3.5470196341528184
2013-10-15,2375.0820963001174,3.567718164922681
2013-10-16,2394.486361585775,3.584352003328774
2013-10-17,2411.087616246821,3.602354763302126
2013-10-18,2411.479218610027,3.6108511918142523
2013-10-19,2437.2308307071544,3.623922799044419
2013-10-20,2441.6079245901865,3.6389871520344985
2013-10-21,2446.2540590789017,3.6434987662203726
2013-10-22,2460.275093724546,3.6528323507875524
2013-10-23,2462.9736210834844,3.6611921317898437
2013-10-24,2471.7602752610305,3.666934722558086
2013-10-25,2472.4599396203853,3.6716778818265365
2013-10-26,2492.92581669316,3.682260652542601
2013-10-27,2496.004949905222,3.6940331576850194
2013-10-28,2515.017014771372,3.705078756724125
2013-10-29,2521.655435910792,3.71790399972691
2013-10-30,2522.087594556627,3.721439289619538
2013-10-31,2522.7822818238005,3.722002712576042
2013-11-01,2557.5740472405355,3.739745938917996
2013-11-02,2562.5453182469378,3.759627457129565
2013-11-03,2566.592839595851,3.764136853307223
2013-11-04,2578.3076030419847,3.772017995704746
2013-11-05,2595.720651433651,3.786581901623646
2013-11-06,2605.564277479191,3.800210238842249
2013-11-07,2619.200016595746,3.8119499214232966
2013-11-08,2625.4073973320633,3.8218714813497328
2013-11-09,2653.070057976181,3.83880650203995
2013-11-10,2655.4706163522965,3.853838111550067
2013-11-11,2658.2790653277602,3.8564426152258564
2013-11-12,2661.5277376837294,3.859471175891573
2013-11-13,2700.309157690947,3.8804862220731664
2013-11-14,2705.061623007985,3.9022531647352943
2013-11-15,2714.4982660325677,3.9093477189061048
2013-11-16,2730.13797758208,3.9218858961931526
2013-11-17,2730.86738028604,3.9300704533198885
2013-11-18,2743.9426859020073,3.9369728074798522
2013-11-19,2756.823497758421,3.9499508662160427
2013-11-20,2759.13984951525,3.9575494480226636
2013-11-21,2759.7922713770363,3.959033834831971
2013-11-22,2775.4218419583617,3.9671748310535273
2013-11-23,2782.0604976307195,3.9783089441803687
2013-11-24,2805.4677592691783,3.993331902835777
2013-11-25,2814.678452177376,4.009640880109106
2013-11-26,2817.299610539681,4.015556805744357
2013-11-27,2817.3002063736326,4.016867682842485
2013-11-28,2832.782967529498,4.0246093613373946
2013-11-29,2836.8502061991253,4.03438436125014
2013-11-30,2854.647663055911,4.045316709013346
2013-12-01,2863.5526085382025,4.058667910182885
2013-12-02,2866.463885227489,4.064576021268675
2013-12-03,2875.349839854863,4.070474636927005
2013-12-04,2875.759679596158,4.07512253411134
2013-12-05,2878.079134905775,4.0764871816367965
2013-12-06,2882.3092109212726,4.079761947299353
2013-12-07,2886.153660641038,4.083799210166985
2013-12-08,2890.352110929229,4.087820660170963
2013-12-09,2892.4299358200656,4.090958797760477
2013-12-10,2921.1813864913684,4.106373435541546
2013-12-11,2924.183385030913,4.1222501601469705
2013-12-12,2925.070100364797,4.1241945170836845
2013-12-13,2957.031835362207,4.140618742249331
2013-12-14,2961.4505233092336,4.15880895372155
2013-12-15,2965.4876916076823,4.163036881844288
2013-12-16,2966.1481123644453,4.165385676371893
2013-12-17,2968.4058332219,4.166844747179002
2013-12-18,2968.9058764991723,4.1682236292463655
2013-12-19,2972.902548367522,4.170471986819177
2013-12-20,2981.94965773089,4.176993877435035
2013-12-21,2990.7867242267084,4.185935965364628
2013-12-22,2991.7156093339117,4.190818941166139
2013-12-23,3000.0389937690243,4.195445075937297
2013-12-24,3001.3177150168153,4.200246128778749
2013-12-25,3006.8597213773214,4.2036564925828985
2013-12-26,3011.490066051239,4.208742668100109
2013-12-27,3012.0474659376623,4.21133654038028
2013-12-28,3016.221503828441,4.2137022592688815
2013-12-29,3019.5873585620143,4.217472205581058
2013-12-30,3020.52660541555,4.219624756374612
2013-12-31,3046.2256153525987,4.232943884769904
