,CONSUMPTION,AVG_PRICE
2019-07-19,1636.6238868995715,3.0
2019-07-20,1637.57210745863,3.0
2019-07-21,1639.2808978731484,3.0
2019-07-22,1670.222925124773,3.0
2019-07-23,1681.6897990921993,3.0
2019-07-24,1681.7922004886534,3.0
2019-07-25,1683.9175754137748,3.0
2019-07-26,1687.3791607038595,3.0
2019-07-27,1692.873164374319,3.0
2019-07-28,1728.0261016895583,3.0
2019-07-29,1732.2661270509316,3.0
2019-07-30,1767.5270101926415,3.0
2019-07-31,1783.0870795350736,3.0
2019-08-01,1792.1799210094648,3.0
2019-08-02,1796.1137438473654,3.0
2019-08-03,1798.4640538138244,3.0
2019-08-04,1804.8774849718218,3.0
2019-08-05,1825.163752131405,3.0
2019-08-06,1839.5542751408045,3.0
2019-08-07,1857.740746968015,3.0
2019-08-08,1862.2773656903332,3.0
2019-08-09,1868.0956625754427,3.0
2019-08-10,1875.4974146834497,3.0
2019-08-11,1890.5464676330623,3.0
2019-08-12,1894.6424594791154,3.0
2019-08-13,1900.0511424458978,3.0
2019-08-14,1908.7546388833202,3.000487880181166
2019-08-15,1912.1180810441429,3.004762715536319
2019-08-16,1916.0476594740794,3.008409225831698
2019-08-17,1938.4695773360968,3.0215849739776752
2019-08-18,1939.7677039348068,3.0334449962080394
2019-08-19,1946.8015601337888,3.037610987606885
2019-08-20,1951.7466178584723,3.043600444568718
2019-08-21,1955.6256251229208,3.0480124770632835
2019-08-22,1971.1716019956918,3.0577249691318933
2019-08-23,1977.5733573211182,3.0686988352309923
2019-08-24,1978.1222479460237,3.0721741582061584
2019-08-25,1984.1479951368,3.075461477113999
2019-08-26,2018.0567003219164,3.0954287033019456
2019-08-27,2027.0987328756792,3.116904072171385
2019-08-28,2032.4861134736368,3.1241187787472455
2019-08-29,2032.8664001206198,3.1270026123697163
2019-08-30,2058.1353761521677,3.1398272437089814
2019-08-31,2061.1544663310697,3.1539712768142065
2019-09-01,2062.101302480294,3.1559542399782696
2019-09-02,2125.334194543797,3.188044104084633
2019-09-03,2125.4510310822607,3.2197189683856164
2019-09-04,2130.2165805570285,3.222160161392232
2019-09-05,2132.734009602247,3.2258016506522256
2019-09-06,2138.229887067135,3.2298083039072787
2019-09-07,2144.110176216674,3.235496387214492
2019-09-08,2149.3272356947423,3.2410450615282955
2019-09-09,2153.62872879818,3.245804337819049
2019-09-10,2158.896838188479,3.2505891390659167
2019-09-11,2159.418569857359,3.253484059595506
2019-09-12,2160.146488927967,3.2541088849652504
2019-09-13,2165.7100361536222,3.257254618113382
2019-09-14,2177.895915421882,3.2661293313603394
2019-09-15,2181.7113106047705,3.2741299685859135
2019-09-16,2188.05666454779,3.2792103431488675
2019-09-17,2194.7067269187837,3.2857080513058743
2019-09-18,2194.7858869503457,3.289072662507152
2019-09-19,2211.102335477941,3.2972704667867307
2019-09-20,2213.98793819262,3.306871492407868
2019-09-21,2215.2152108793553,3.308927930108575
2019-09-22,2218.2057934592376,3.3110368577418843
2019-09-23,2228.7429637935893,3.317800734199001
2019-09-24,2246.0344127771077,3.331715043857936
2019-09-25,2257.77222492875,3.3462296744255164
2019-09-26,2258.3166972799227,3.352370816676924
2019-09-27,2263.64323097423,3.355306319699664
2019-09-28,2265.1441281578286,3.358720035138617
2019-09-29,2265.8847708859043,3.359840805094454
2019-09-30,2269.7701852966757,3.362153833663877
2019-10-01,2283.2417941361487,3.3708323452889997
2019-10-02,2284.552383378296,3.3782234443298096
2019-10-03,2289.670032726587,3.381437563625029
2019-10-04,2306.581146074368,3.3924519449730655
2019-10-05,2306.9777834513816,3.4011058203354625
2019-10-06,2310.657183887445,3.4031438392420013
2019-10-07,2316.1157621850766,3.4077128286088483
2019-10-08,2321.4030229605337,3.413085748145393
2019-10-09,2324.0821618114373,3.4170689479585734
2019-10-10,2325.583441343311,3.419159157149962
2019-10-11,2327.1220444714604,3.4206790984799733
2019-10-12,2327.7410776513916,3.421757916634014
2019-10-13,2329.337236266319,3.4228655125314433
2019-10-14,2336.170822023183,3.427080384717339
2019-10-15,2337.5883738050543,3.4312059534867068
2019-10-16,2342.55623468362,3.4343986598169254
2019-10-17,2343.6476183957793,3.4374282821122883
2019-10-18,2347.5106152129874,3.4399054723769718
2019-10-19,2349.9820016298663,3.4430726639940152
2019-10-20,2358.2613528649945,3.4484480328200187
2019-10-21,2370.5282670996476,3.458721165554909
2019-10-22,2373.091006434668,3.4661359923397463
2019-10-23,2395.7008849116864,3.4787223012457655
2019-10-24,2410.6322374853917,3.4974929167711273
2019-10-25,2418.7396417347463,3.5090122951826572
2019-10-26,2422.549447297918,3.5149709000889207
2019-10-27,2423.847549652269,3.517524854047682
2019-10-28,2442.6421895071912,3.527571225152318
2019-10-29,2447.7117750421944,3.539503337847281
2019-10-30,2452.122990006472,3.5442437380969216
2019-10-31,2453.696630039156,3.547236165595402
2019-11-01,2455.0904731500596,3.548719907167196
2019-11-02,2465.686066639342,3.554714625467289
2019-11-03,2482.0707437093906,3.568204760746954
2019-11-04,2484.105002177929,3.577414228516248
2019-11-05,2490.643228984402,3.5817004711537535
2019-11-06,2491.92064079917,3.585608290464374
2019-11-07,2496.9629840630278,3.588768168003687
2019-11-08,2503.2104739838865,3.594413084596045
2019-11-09,2510.456681973941,3.601159933551502
2019-11-10,2512.4891258692132,3.6057992594941655
2019-11-11,2516.4095725742613,3.608775704794325
2019-11-12,2523.4510975699163,3.6142566906446767
2019-11-13,2527.578419911806,3.619841114313449
2019-11-14,2530.0947545552913,3.6231629428061365
2019-11-15,2534.3064285344662,3.626526947117467
2019-11-16,2544.0481991795646,3.633503669429603
2019-11-17,2549.4545723039532,3.641077741314347
2019-11-18,2566.7563568023306,3.6524318201257295
2019-11-19,2571.2807723834308,3.6633449201654686
2019-11-20,2573.508539714276,3.6667210116214415
2019-11-21,2577.4634754440767,3.6698123631517645
2019-11-22,2577.8297762888224,3.6719729814390374
2019-11-23,2594.086431775354,3.6802844596046764
2019-11-24,2596.067327274934,3.689403235097732
2019-11-25,2607.0726216782195,3.6958963300491647
2019-11-26,2617.7839878596933,3.7067546603415447
2019-11-27,2628.253741505435,3.7173452202551522
2019-11-28,2628.8128128334192,3.722859632742015
2019-11-29,2632.2861202539234,3.724875822116259
2019-11-30,2642.4508035831423,3.7316948174911206
2019-12-01,2642.96384504286,3.7370336798855894
2019-12-02,2658.3644101825626,3.7449904831853
2019-12-03,2663.5402368481073,3.755278679087923
2019-12-04,2685.4411550672244,3.768817051530254
2019-12-05,2692.1297625693305,3.7831118143908657
2019-12-06,2696.9181681512496,3.788850320932878
2019-12-07,2701.281292630469,3.7934260859634477
2019-12-08,2716.666108210669,3.8033000559931573
2019-12-09,2719.0256619908414,3.8121722406733434
2019-12-10,2746.077723607703,3.8268780483718605
2019-12-11,2748.3046377643004,3.84151753625859
2019-12-12,2750.5425677422763,3.8437499583258763
2019-12-13,2773.5831967270387,3.8563892378072455
2019-12-14,2776.1186846174373,3.869177296244826
2019-12-15,2802.51758684821,3.8836444913054122
2019-12-16,2817.4661555822895,3.904318226787838
2019-12-17,2819.338764821467,3.9127288157744666
2019-12-18,2830.433739842346,3.9192126079044947
2019-12-19,2832.911548533417,3.9259989997604694
2019-12-20,2844.1429594549886,3.9328536095667905
2019-12-21,2849.6115841875076,3.941203627393836
2019-12-22,2861.91148630939,3.950087890821037
2019-12-23,2874.5186618516314,3.9625414296530987
2019-12-24,2882.724557026604,3.9729479650117057
2019-12-25,2892.35150754738,3.98186438785958
2019-12-26,2892.5931599782907,3.9867986893354233
2019-12-27,2893.2842807051225,3.9872650759142947
2019-12-28,2896.5556907915857,3.9892463413209422
2019-12-29,2899.643124075427,3.9924257630060946
2019-12-30,2901.899506513535,3.995097670867069
2019-12-31,2942.3769460555327,4.0164645818571225
