,CONSUMPTION,AVG_PRICE
2010-03-15,605.9146899915711,2.0
2010-03-16,611.0800719135862,2.0
2010-03-17,629.5634608514555,2.0
2010-03-18,659.6667603443004,2.0
2010-03-19,665.0571910947511,2.0
2010-03-20,666.9762425759434,2.0
2010-03-21,682.9604512822302,2.0
2010-03-22,685.827666887927,2.0
2010-03-23,685.9339875545353,2.0
2010-03-24,691.5091602578677,2.0
2010-03-25,697.8689312271629,2.0
2010-03-26,706.6826629946402,2.0
2010-03-27,715.191429162349,2.0
2010-03-28,726.6914447169321,2.0
2010-03-29,741.0976058323047,2.0
2010-03-30,749.3306527773383,2.0
2010-03-31,754.1865374853376,2.0
2010-04-01,764.0489961982478,2.0
2010-04-02,768.9501365975195,2.0
2010-04-03,774.7722787374408,2.0
2010-04-04,783.9341401949189,2.0
2010-04-05,787.5126064288626,2.0
2010-04-06,789.2267353331025,2.0
2010-04-07,793.8479210790098,2.0
2010-04-08,797.0908471908964,2.0
2010-04-09,800.595820321829,2.0
2010-04-10,826.3153178340912,2.0
2010-04-11,829.5860823067856,2.0
2010-04-12,841.56906943946,2.0
2010-04-13,849.6651826859747,2.0
2010-04-14,862.6668708423987,2.0
2010-04-15,870.2569738844559,2.0
2010-04-16,873.8293840917006,2.0
2010-04-17,884.3214832637804,2.0
2010-04-18,897.4026707025074,2.0
2010-04-19,909.4485492785248,2.0
2010-04-20,926.5283121404956,2.0
2010-04-21,942.332195723719,2.0
2010-04-22,959.0667717944627,2.0
2010-04-23,960.5100117406967,2.0
2010-04-24,966.614453379146,2.0
2010-04-25,969.8361078744239,2.0
2010-04-26,971.2644170933032,2.0
2010-04-27,974.7396035386448,2.0
2010-04-28,974.817114503605,2.0
2010-04-29,978.2053101096525,2.0
2010-04-30,998.9801552599948,2.0
2010-05-01,1002.8886795967335,2.0
2010-05-02,1008.3596631405497,2.0
2010-05-03,1017.4681378333362,2.0
2010-05-04,1020.7039968826375,2.0
2010-05-05,1020.739049869721,2.0
2010-05-06,1020.9582051245035,2.0
2010-05-07,1035.9291220362973,2.0
2010-05-08,1038.594484219621,2.0
2010-05-09,1041.5305238945457,2.0
2010-05-10,1043.6000360699932,2.0
2010-05-11,1047.0768934107166,2.0
2010-05-12,1062.8688273948708,2.0
2010-05-13,1067.2786131129208,2.0
2010-05-14,1068.1890660046665,2.0
2010-05-15,1089.0574937871065,2.0
2010-05-16,1093.0807326405916,2.0
2010-05-17,1094.4056905969826,2.0
2010-05-18,1103.2703081750499,2.0
2010-05-19,1108.3653585643801,2.0
2010-05-20,1112.8849830570225,2.0
2010-05-21,1126.895345422806,2.0
2010-05-22,1140.8369229200298,2.0
2010-05-23,1141.0433624321531,2.0
2010-05-24,1144.1815335929732,2.0
2010-05-25,1165.1402116864322,2.0
2010-05-26,1182.7319427640878,2.0
2010-05-27,1184.399916530507,2.0
2010-05-28,1191.1593153161766,2.0
2010-05-29,1197.0705056074037,2.0
2010-05-30,1217.7574112305851,2.0
2010-05-31,1219.6445839601486,2.0
2010-06-01,1220.3365420872008,2.0
2010-06-02,1222.6683263265943,2.0
2010-06-03,1232.8941484185984,2.0
2010-06-04,1239.8271389080462,2.0
2010-06-05,1271.2497337535367,2.0
2010-06-06,1276.5924528865999,2.0
2010-06-07,1279.4162485537308,2.0
2010-06-08,1281.6681686939369,2.0
2010-06-09,1284.081439673906,2.0
2010-06-10,1318.7342402286702,2.5406270179826653
2010-06-11,1326.1272372933977,3.0
2010-06-12,1354.6211406475036,3.0
2010-06-13,1355.9709380500028,3.0
2010-06-14,1366.0921101083704,3.0
2010-06-15,1371.39177778521,3.0
2010-06-16,1376.453059029633,3.0
2010-06-17,1384.2378450717415,3.0
2010-06-18,1385.992531295421,3.0
2010-06-19,1390.3673409410603,3.0
2010-06-20,1424.5019036917563,3.0
2010-06-21,1436.5566144243041,3.0
2010-06-22,1449.6189422493328,3.0
2010-06-23,1452.4697220617172,3.0
2010-06-24,1458.7069341684237,3.0
2010-06-25,1469.9985875549273,3.0
2010-06-26,1474.2500373332566,3.0
2010-06-27,1492.8302821873383,3.0
2010-06-28,1494.998568676859,3.0
2010-06-29,1496.025377138313,3.0
2010-06-30,1566.2212743709172,3.0
2010-07-01,1566.5356280940118,3.0
2010-07-02,1578.7429420897142,3.0
2010-07-03,1579.5668380423488,3.0
2010-07-04,1584.014560213383,3.0
2010-07-05,1586.4497413090714,3.0
2010-07-06,1608.8961339927243,3.0
2010-07-07,1614.131238849559,3.0
2010-07-08,1620.0200627805198,3.0
2010-07-09,1622.789156643739,3.0
2010-07-10,1628.7949193560505,3.0
2010-07-11,1640.5331556272777,3.0
2010-07-12,1644.3703448555361,3.0
2010-07-13,1650.5066366110752,3.0
2010-07-14,1658.4816246178998,3.0
2010-07-15,1666.795656440994,3.0
2010-07-16,1692.845061340692,3.0
2010-07-17,1695.679025854024,3.0
2010-07-18,1697.0790166835934,3.0
2010-07-19,1711.5803833235213,3.0
2010-07-20,1712.971938897518,3.0
2010-07-21,1717.6501237835523,3.0
2010-07-22,1728.2359057863125,3.0
2010-07-23,1758.6084045617024,3.0015033573446934
2010-07-24,1767.0440444727876,3.013826224517245
2010-07-25,1778.8744911661884,3.0239592678194884
2010-07-26,1784.8765031056087,3.032875497135899
2010-07-27,1789.4818559721682,3.0381791795388886
2010-07-28,1800.2322701881403,3.0458570630801547
2010-07-29,1802.6488891809188,3.0524405796845295
2010-07-30,1809.4762867385452,3.057062587959732
2010-07-31,1813.008060485851,3.0622421736121983
2010-08-01,1816.6220796233683,3.06581507005461
2010-08-02,1817.0031000106128,3.067812589816991
2010-08-03,1823.105115385373,3.071054107697993
2010-08-04,1837.2431406263293,3.081174128005851
2010-08-05,1846.162237661126,3.092702689143728
2010-08-06,1865.6122007532906,3.106887219207209
2010-08-07,1876.0989196388834,3.1218555601960873
2010-08-08,1888.3980218167737,3.133248470727829
2010-08-09,1916.4432606145788,3.1534206412156767
2010-08-10,1921.6390136472276,3.170041137130904
2010-08-11,1931.3836761669788,3.1775113449071037
2010-08-12,1935.4158843219,3.18439978024444
2010-08-13,1943.5850673483449,3.1905004758351234
2010-08-14,1955.3326150106116,3.2004588411794788
2010-08-15,1957.8720307787103,3.2076023228946617
2010-08-16,1963.5602588984914,3.2117161448386016
2010-08-17,1964.971658393715,3.215265958646104
2010-08-18,1969.5935576997504,3.2182826080467333
2010-08-19,1979.6455516480069,3.2256195546738793
2010-08-20,1990.823174127161,3.2362343628875845
2010-08-21,1991.4815582331619,3.242152366180162
2010-08-22,2019.0981581663602,3.2562898581997617
2010-08-23,2023.1917544564335,3.2721449563113976
2010-08-24,2044.3585915317246,3.2847751729940797
2010-08-25,2049.445623796456,3.297902107664091
2010-08-26,2051.102368979193,3.3012739963878257
2010-08-27,2057.0073650256886,3.305054867002442
2010-08-28,2071.1909583161028,3.3150991616708967
2010-08-29,2079.7701414771586,3.326480549896632
2010-08-30,2097.582152091648,3.339676146784404
2010-08-31,2101.2418195243886,3.3504119858080195
2010-09-01,2115.607236873425,3.3594245281989075
2010-09-02,2122.498375081534,3.3700528059774806
2010-09-03,2126.3773029179365,3.3754378389997366
2010-09-04,2161.8800673597043,3.395128685138822
2010-09-05,2167.1369723771527,3.41550851986843
2010-09-06,2182.351296801127,3.425744134589141
2010-09-07,2183.9068529768965,3.434129074889013
2010-09-08,2188.233370647589,3.4370701118122438
2010-09-09,2195.0934268333813,3.4426633987404864
2010-09-10,2196.238603431712,3.446666015132548
2010-09-11,2208.084282891235,3.453161443161475
2010-09-12,2217.0240478176574,3.4635541653544477
2010-09-13,2218.4829911229644,3.4687535194703125
2010-09-14,2230.0884843606195,3.475285737741794
2010-09-15,2233.178950316578,3.4826337173386004
2010-09-16,2233.180597824626,3.4841797740706033
2010-09-17,2240.6045075659076,3.487892552695268
2010-09-18,2246.665046126903,3.4946347768464068
2010-09-19,2248.436784514801,3.498550915320853
2010-09-20,2268.7309608901683,3.509583872702486
2010-09-21,2273.441753557038,3.5220863572236043
2010-09-22,2279.796835828905,3.5276192946929728
2010-09-23,2288.2374298540744,3.5350171328414914
2010-09-24,2288.79077630713,3.539514103080604
2010-09-25,2300.3976530980262,3.54559421470258
2010-09-26,2302.6386736128743,3.5525181633554523
2010-09-27,2306.164928762652,3.5554018011877653
2010-09-28,2309.4183307877884,3.5587916297752225
2010-09-29,2315.8714987322155,3.563644914760004
2010-09-30,2342.7895572003617,3.5803305279662907
2010-10-01,2381.1076597421234,3.6129486084712448
2010-10-02,2395.3390166026848,3.639223338172406
2010-10-03,2396.3379035484613,3.6468384600755748
2010-10-04,2398.5199822971717,3.648428942922818
2010-10-05,2399.2614726253696,3.6498907274612726
2010-10-06,2411.87212477778,3.656566798701576
2010-10-07,2427.7120773971524,3.670792101087468
2010-10-08,2427.985602710025,3.67884884005359
2010-10-09,2431.9494323381787,3.6809675175241034
2010-10-10,2433.2891737428795,3.683619303040531
2010-10-11,2437.0547065506753,3.6861719401467794
2010-10-12,2439.219082301958,3.6891368944263188
2010-10-13,2450.9542842507803,3.6960866832763712
2010-10-14,2460.6867159089056,3.7068205000798446
2010-10-15,2481.932494820406,3.7223096053646576
2010-10-16,2483.4467072255343,3.7336896010229723
2010-10-17,2502.0016021022548,3.743724154663896
2010-10-18,2502.1263744646717,3.7530639882834653
2010-10-19,2502.877328342893,3.753501851403785
2010-10-20,2513.0975435960545,3.758987435969476
2010-10-21,2514.3027200050547,3.7647001318005566
2010-10-22,2526.924354296973,3.771613537151016
2010-10-23,2527.654074902901,3.7782892145999387
2010-10-24,2534.4817570292953,3.7820679159661
2010-10-25,2535.562092082358,3.7860219245558286
2010-10-26,2538.0157974046,3.787788944743481
2010-10-27,2542.216822895316,3.79111631014996
2010-10-28,2543.5346410222655,3.7938757319587926
2010-10-29,2555.696432859964,3.8006155369411165
2010-10-30,2560.7424381393394,3.8092194354996534
2010-10-31,2569.0029713453027,3.8158727047423233
2010-11-01,2601.8271289072195,3.8364150501262633
2010-11-02,2602.533511437678,3.853180320172451
2010-11-03,2602.974804972952,3.8537541582053167
2010-11-04,2607.805690617664,3.85639024779531
2010-11-05,2623.6697151204803,3.8667377028690737
2010-11-06,2654.4249589932624,3.890047337056873
2010-11-07,2665.6624321867116,3.9110436955899885
2010-11-08,2667.328537823376,3.917495485005045
2010-11-09,2680.94565731986,3.9251370975716195
2010-11-10,2701.60673687719,3.942276197098527
2010-11-11,2719.7049832880484,3.961655860082621
2010-11-12,2727.6926494024356,3.974698816345244
2010-11-13,2729.8717887420194,3.9797822190722294
2010-11-14,2746.749134882197,3.9893104618121105
2010-11-15,2751.7471897951677,4.000248162338685
2010-11-16,2754.291214050137,4.004019201922655
2010-11-17,2771.634537678525,4.013962875864333
2010-11-18,2772.3148545481577,4.0229746961133435
2010-11-19,2776.4679006243678,4.025391377586264
2010-11-20,2778.8618395360204,4.0286648700801955
2010-11-21,2792.5164799271065,4.036689159731566
2010-11-22,2847.417086758104,4.070966783342607
2010-11-23,2850.4994530766385,4.099958269917373
2010-11-24,2862.4209935668373,4.107460223321739
2010-11-25,2872.983470395599,4.118702231981219
2010-11-26,2886.1567916678255,4.130570131031713
2010-11-27,2893.462258710893,4.14080952518936
2010-11-28,2910.6992611402934,4.153080759925594
2010-11-29,2913.1849234868264,4.1629420923135605
2010-11-30,2923.0859876389404,4.169135455562884
2010-12-01,2928.621653876411,4.176853820757676
2010-12-02,2938.232078738871,4.184426866307642
2010-12-03,2939.3898935735747,4.189810986156224
2010-12-04,2940.3863964365264,4.190888145005052
2010-12-05,2942.6813170551304,4.19253385674583
2010-12-06,2943.372827441311,4.194027072248222
2010-12-07,2947.8783179109555,4.196625572676134
2010-12-08,2951.176009992214,4.200527163951586
2010-12-09,2953.818310265428,4.203497160128823
2010-12-10,2981.8569750312267,4.218837642648329
2010-12-11,2994.7761674922767,4.239316571261753
2010-12-12,3022.22141979549,4.259498793643885
2010-12-13,3028.764498773104,4.276492959284298
2010-12-14,3028.9505716264507,4.2798575351997785
2010-12-15,3031.574413798001,4.281262492712227
2010-12-16,3040.5033987002466,4.287038906249125
2010-12-17,3044.971019317739,4.293737209008994
2010-12-18,3058.4179357897233,4.302694477553733
2010-12-19,3059.130680637789,4.3097743082137585
2010-12-20,3066.310272294163,4.313720476465979
2010-12-21,3073.7547886640705,4.32103253047912
2010-12-22,3082.786441158961,4.329270614911518
2010-12-23,3089.6797291889015,4.337233085173934
2010-12-24,3091.5689223945874,4.341624325791747
2010-12-25,3095.345204496052,4.344457063445321
2010-12-26,3098.944073124017,4.3481446388100355
2010-12-27,3101.8339428472727,4.351389007985646
2010-12-28,3115.2660122185393,4.359549977532907
2010-12-29,3119.3123993195363,4.36828920576904
2010-12-30,3119.817324477176,4.370564861898359
2010-12-31,3133.1588500351904,4.377488087256185
