,CONSUMPTION,AVG_PRICE
2014-04-17,999.8627648924676,2.0
2014-04-18,1010.9225199351882,2.0
2014-04-19,1027.379547188947,2.0
2014-04-20,1036.1516933440234,2.0
2014-04-21,1053.3198548365394,2.0
2014-04-22,1061.552443182784,2.0
2014-04-23,1070.2970207039125,2.0
2014-04-24,1080.7287889193772,2.0
2014-04-25,1090.7845132900416,2.0
2014-04-26,1097.87743121757,2.0
2014-04-27,1103.834465926713,2.0
2014-04-28,1111.9825768982034,2.0
2014-04-29,1115.1909755368483,2.0
2014-04-30,1124.8207688942723,2.0
2014-05-01,1128.5099923301702,2.0
2014-05-02,1129.1475024720844,2.0
2014-05-03,1130.0057507433548,2.0
2014-05-04,1132.2637677361827,2.0
2014-05-05,1149.295587319393,2.0
2014-05-06,1150.4726184806696,2.0
2014-05-07,1154.6075665191306,2.0
2014-05-08,1189.462802584963,2.0
2014-05-09,1190.1975801449266,2.0
2014-05-10,1192.1753301199694,2.0
2014-05-11,1192.4563987175598,2.0
2014-05-12,1206.545555841001,2.0
2014-05-13,1208.8580805547003,2.0
2014-05-14,1223.630524841908,2.0
2014-05-15,1226.4533244908553,2.0
2014-05-16,1228.9914173527911,2.0
2014-05-17,1229.0799225378641,2.0
2014-05-18,1280.5416888228915,2.0
2014-05-19,1288.1786954613228,2.0
2014-05-20,1291.0942987445758,2.0
2014-05-21,1291.7699788105642,2.0
2014-05-22,1294.4206070127777,2.0
2014-05-23,1297.671081171995,2.0
2014-05-24,1323.745107062463,2.0
2014-05-25,1334.5209802247236,2.0
2014-05-26,1334.557138403178,2.0
2014-05-27,1336.5175445552075,2.0
2014-05-28,1340.2951783191672,2.0
2014-05-29,1341.1056738287118,2.0
2014-05-30,1344.415499196419,2.386281133196356
2014-05-31,1347.2998737456564,3.0
2014-06-01,1365.9359965144433,3.0
2014-06-02,1375.5619543011974,3.0
2014-06-03,1381.3008418982977,3.0
2014-06-04,1384.9679527006972,3.0
2014-06-05,1404.4607345825548,3.0
2014-06-06,1419.563134753622,3.0
2014-06-07,1419.976413281093,3.0
2014-06-08,1421.0645637272994,3.0
2014-06-09,1428.6168915000744,3.0
2014-06-10,1428.9548887282592,3.0
2014-06-11,1430.628947466798,3.0
2014-06-12,1439.2682735863334,3.0
2014-06-13,1441.0146606165827,3.0
2014-06-14,1460.32085501933,3.0
2014-06-15,1465.4410032397739,3.0
2014-06-16,1468.287322060538,3.0
2014-06-17,1488.2937153778146,3.0
2014-06-18,1491.934128836326,3.0
2014-06-19,1493.0343479515836,3.0
2014-06-20,1517.1312697748021,3.0
2014-06-21,1517.1634251349212,3.0
2014-06-22,1517.4588877838735,3.0
2014-06-23,1521.3820160331218,3.0
2014-06-24,1523.4273768113849,3.0
2014-06-25,1526.8176191699913,3.0
2014-06-26,1529.2916749624237,3.0
2014-06-27,1556.8068101998545,3.0
2014-06-28,1559.996705638181,3.0
2014-06-29,1563.7137037275697,3.0
2014-06-30,1569.7697877714545,3.0
2014-07-01,1571.0416841122585,3.0
2014-07-02,1582.2893889693262,3.0
2014-07-03,1594.3477285156155,3.0
2014-07-04,1594.9641012435277,3.0
2014-07-05,1610.6788570208357,3.0
2014-07-06,1619.8586825523005,3.0
2014-07-07,1625.3313953952925,3.0
2014-07-08,1635.8909670229607,3.0
2014-07-09,1639.8896176453336,3.0
2014-07-10,1645.5494375493463,3.0
2014-07-11,1652.4663156739,3.0
2014-07-12,1658.8866225110698,3.0
2014-07-13,1667.2169470096094,3.0
2014-07-14,1672.5571047827038,3.0
2014-07-15,1685.6261735322023,3.0
2014-07-16,1695.5007309615696,3.0
2014-07-17,1712.422583438533,3.0
2014-07-18,1715.5253013051076,3.0
2014-07-19,1728.2707276157955,3.0
2014-07-20,1728.6167399134447,3.0
2014-07-21,1735.7099669472143,3.0
2014-07-22,1741.575997947406,3.0
2014-07-23,1757.3968246706017,3.0
2014-07-24,1760.6868108104718,3.0
2014-07-25,1761.8702571059332,3.0
2014-07-26,1771.3437680695793,3.0
2014-07-27,1779.8129965079224,3.0
2014-07-28,1808.0054484605942,3.0
2014-07-29,1809.6174915811841,3.0
2014-07-30,1811.3127006065179,3.0
2014-07-31,1827.3687039124425,3.0055617967373953
2014-08-01,1843.0206026450808,3.021227458744184
2014-08-02,1846.1369140907757,3.0306115638333506
2014-08-03,1852.4346473941305,3.0353185862078753
2014-08-04,1856.9677139957182,3.0407339861603466
2014-08-05,1867.2463925463805,3.0481398587364716
2014-08-06,1869.3443866499679,3.0543281950635963
2014-08-07,1924.8309244868035,3.083120461033808
2014-08-08,1940.0201283110925,3.1184583318643706
2014-08-09,1941.5064673958232,3.1267961033188802
2014-08-10,1943.1958591804864,3.1283839687535773
2014-08-11,1950.0144928137665,3.132637981462549
2014-08-12,1963.3469457740318,3.1427135247593214
2014-08-13,1975.7685191738838,3.1555905379393803
2014-08-14,1986.5569873564716,3.1671955587306
2014-08-15,2001.0197151382067,3.179821156712762
2014-08-16,2009.9025314260145,3.1914939287475335
2014-08-17,2042.169748612775,3.2120689454848175
2014-08-18,2051.3342226097557,3.2327847910766883
2014-08-19,2059.6619636490072,3.2415308985948044
2014-08-20,2081.733518758862,3.2567305466693575
2014-08-21,2085.4247729917624,3.269611951340735
2014-08-22,2096.593109925566,3.2770417469240867
2014-08-23,2099.5146969879593,3.2840867089221852
2014-08-24,2102.4740949948014,3.2870272014568034
2014-08-25,2119.5143330856545,3.2970270195056512
2014-08-26,2124.5996358618413,3.308089789939171
2014-08-27,2130.3310587242036,3.3134981527584455
2014-08-28,2130.9565330290434,3.316676601342047
2014-08-29,2131.146681036875,3.3170844124983825
2014-08-30,2132.735244668254,3.3179737683179877
2014-08-31,2142.605912565179,3.32370338408214
2014-09-01,2162.596415471815,3.33863396948392
2014-09-02,2167.022091607011,3.3508420590048362
2014-09-03,2167.649490994646,3.3533685967662517
2014-09-04,2168.0308061516184,3.3538729540385552
2014-09-05,2169.845123406759,3.354970770244612
2014-09-06,2174.085855733017,3.357998295035311
2014-09-07,2176.229111582234,3.3611902891230483
2014-09-08,2179.0247875387045,3.363659755025892
2014-09-09,2180.3584638807256,3.365724431175138
2014-09-10,2188.1028891654705,3.370263481988521
2014-09-11,2191.752369636746,3.3759604348665313
2014-09-12,2196.3140915245262,3.3800660360460593
2014-09-13,2196.941471376534,3.382660586915953
2014-09-14,2197.9422250992952,3.3834746537033373
2014-09-15,2202.644890772757,3.386326363401449
2014-09-16,2216.6440558524696,3.3956772787780363
2014-09-17,2226.1283495505736,3.407419008166944
2014-09-18,2253.4985073384614,3.4258462339099403
2014-09-19,2283.6328497994086,3.4545984840343578
2014-09-20,2291.3623482352236,3.4735304044827386
2014-09-21,2299.035161038372,3.4812315601022203
2014-09-22,2315.6656950049246,3.493383233487071
2014-09-23,2318.862818804104,3.503297062369937
2014-09-24,2330.2448363680933,3.510586633051522
2014-09-25,2349.1129340270268,3.5257116906629835
2014-09-26,2371.5388633540065,3.5463587041559403
2014-09-27,2381.41660814927,3.5625105412170615
2014-09-28,2382.132661834439,3.567807440457278
2014-09-29,2402.325662205303,3.578261967485295
2014-09-30,2424.327564685828,3.599359418910989
2014-10-01,2425.9192084359906,3.611156192026333
2014-10-02,2426.0332864481607,3.6120090529074993
2014-10-03,2432.4667078634484,3.6152828026212283
2014-10-04,2434.8498267750706,3.619691072784683
2014-10-05,2437.4746159069423,3.6221950268064305
2014-10-06,2456.213088440319,3.6328766576390548
2014-10-07,2474.382057119834,3.6513303782455004
2014-10-08,2475.0749375709825,3.6607613028108323
2014-10-09,2480.723079289404,3.6639318138956174
2014-10-10,2482.056921725393,3.6674228059728224
2014-10-11,2488.5569158600388,3.67133972425814
2014-10-12,2495.7521850896474,3.6781873559402674
2014-10-13,2503.31357378588,3.685565684903188
2014-10-14,2507.9017350933445,3.6916404599050368
2014-10-15,2512.473133551442,3.696220239787818
2014-10-16,2516.5243087109234,3.700531526596607
2014-10-17,2549.339836580168,3.71896487811097
2014-10-18,2551.465987985258,3.736435717748137
2014-10-19,2555.5778761434763,3.739554737529791
2014-10-20,2558.4723566361786,3.7430579218552515
2014-10-21,2561.904784508413,3.7462213760377203
2014-10-22,2566.481121525093,3.7502257584821774
2014-10-23,2589.6203574798083,3.7640835449678747
2014-10-24,2593.548118240959,3.777617043325808
2014-10-25,2598.548946576612,3.7820813378742093
2014-10-26,2601.486342045555,3.7860504497765075
2014-10-27,2624.4176302254646,3.798984791600934
2014-10-28,2659.5940202080983,3.8280386306822054
2014-10-29,2660.183451693106,3.845921541416026
2014-10-30,2667.7397877336716,3.8499944251788127
2014-10-31,2673.75339311133,3.8567793958879246
2014-11-01,2675.1757796352053,3.8604973918386913
2014-11-02,2681.5355064448468,3.8643884485054496
2014-11-03,2681.939999179391,3.8677705582775426
2014-11-04,2682.542675365382,3.86827414273781
2014-11-05,2684.9538244077926,3.8697810553520107
2014-11-06,2689.772177340555,3.8733958063395972
2014-11-07,2707.318899201938,3.88457834373667
2014-11-08,2708.0352709802573,3.893709890556521
2014-11-09,2710.594420063544,3.8953476509873237
2014-11-10,2711.0953133764415,3.8968776721854157
2014-11-11,2712.0420930601936,3.897601508683741
2014-11-12,2712.455385856974,3.898281544924007
2014-11-13,2728.391845828897,3.906456421308359
2014-11-14,2737.266255034514,3.9188618558971284
2014-11-15,2750.2975630542646,3.929814714509812
2014-11-16,2750.979483442544,3.9366713287138273
2014-11-17,2754.091647807605,3.938568371090497
2014-11-18,2768.9406362272853,3.947548947482868
2014-11-19,2769.0578510736414,3.955032049115886
2014-11-20,2781.357522063183,3.961240492033835
2014-11-21,2782.9830630650886,3.9682030980295586
2014-11-22,2785.8345614973605,3.9704416177466473
2014-11-23,2789.550766426685,3.9737254694274458
2014-11-24,2789.7681445624194,3.9756922609599754
2014-11-25,2793.81520424583,3.9778244798695477
2014-11-26,2794.264065629509,3.980072440403092
2014-11-27,2798.156874384868,3.982243275472611
2014-11-28,2800.0679320479094,3.985145208681811
2014-11-29,2811.938887219694,3.992036215099224
2014-11-30,2816.234468803955,4.000119483477247
2014-12-01,2822.543571395242,4.005421825565021
2014-12-02,2830.4651812732545,4.0125371817996704
2014-12-03,2838.9163981929987,4.0207235951985485
2014-12-04,2856.6228787157506,4.0338024439197975
2014-12-05,2857.0319785712386,4.042860234108917
2014-12-06,2861.208415274878,4.0451530023884805
2014-12-07,2867.495113100393,4.050384569653058
2014-12-08,2872.9635739095297,4.056262148970384
2014-12-09,2906.3132178632063,4.07567120135179
2014-12-10,2910.436639083227,4.094407733938638
2014-12-11,2927.090670442096,4.104796460228083
2014-12-12,2932.534486537265,4.115845383955103
2014-12-13,2946.672305783777,4.125636201625943
2014-12-14,2947.4030485647722,4.133070482639696
2014-12-15,2951.5785355739076,4.135523597534761
2014-12-16,2958.083474500013,4.140863810502381
2014-12-17,2985.6887273888306,4.157918906409843
2014-12-18,2999.946045943932,4.178850192131803
2014-12-19,3002.831758427104,4.187421707650939
2014-12-20,3008.179811185138,4.191538590271542
2014-12-21,3010.0355714566513,4.1951404967863155
2014-12-22,3012.0448795634625,4.197073030975478
2014-12-23,3013.906501512808,4.1990084960035565
2014-12-24,3020.0140757966487,4.202993094120149
2014-12-25,3020.6190217173175,4.206349354222405
2014-12-26,3022.3653639699787,4.2075249983090695
2014-12-27,3027.8682544413887,4.211149614671106
2014-12-28,3031.659499300642,4.215796682336437
2014-12-29,3046.157630911817,4.224941370571652
2014-12-30,3056.881598933376,4.237552420388019
2014-12-31,3080.2308206045445,4.254589015234383
